Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
2043,58.149.20.140-192.168.50.8-30015-69-17,58.149.20.140,30015,192.168.50.8,69,17,2019-01-12 13:55:40.000,7011.2,9,2,828.6,72.6,113.9,53.0,92.07,6.83,60.2,1.5,36.3,6.55,128519.18,1568.7,637.38,260.56,1419.06,376.82,4206.7,573.64,234.5,1274.76,191.21,2804.5,701.12,286.62,1402.24,127.48,1,0,0,0,180,40,1283.48,285.22,18.2,138.1,64.18,27.62,762.87,0,1,0,1,0,0,0,0,0.22,81.93,92.07,36.3,0,0,0,0,0,0,9,828.6,2,72.6,23811,10148,8,20,2103.35,350.56,2804.47,701.12,1402.24,350.56,2103.35,350.56,0,1,TFTP
2044,184.133.109.199-192.168.50.3-10738-80-6,184.133.109.199,10738,192.168.50.3,80,6,2019-01-12 09:48:55.000,25366.3,84,37,4883.2,400.1,93.1,48.2,58.13,10.07,13.3,3.6,10.81,4.04,208272.22,4769.92,209.64,54.49,373.11,155.15,15219.8,188.68,49.04,419.28,62.89,10146.5,230.6,59.94,461.21,41.93,0,0,0,0,1680,740,3311.35,1458.57,5.4,87.2,34.47,17.44,304.15,0,0,1,1,1,0,0,0,0.44,43.66,58.13,10.81,0,0,0,0,0,0,84,4883.2,37,400.1,10873,13508,83,32,7609.88,1268.31,10146.51,2536.63,5073.26,1268.31,7609.88,1268.31,0,1,WebDDoS
2045,90.233.4.188-192.168.50.9-49136-80-17,90.233.4.188,49136,192.168.50.9,80,17,2019-01-12 09:05:22.000,3039819.4,271,75,224581.0,442.9,1391.8,272.4,828.71,52.1,10.4,3.6,5.91,1.24,74025.39,113.82,8785.61,4073.32,21005.57,4712.29,1823891.7,7907.05,3665.99,17571.22,2635.68,1215927.8,9664.17,4480.65,19328.34,1757.12,0,0,0,0,5420,1500,89.15,24.67,3.0,1243.1,417.31,248.61,61808.76,1,1,1,0,1,0,0,0,0.28,650.36,828.71,5.91,0,0,0,0,0,0,271,224581.0,75,442.9,21049,62809,270,40,911945.83,151990.97,1215927.78,303981.94,607963.89,151990.97,911945.83,151990.97,0,1,BENIGN
2046,146.245.224.157-192.168.50.6-42880-53-17,146.245.224.157,42880,192.168.50.6,53,17,2019-01-12 15:24:23.000,17938.6,49,7,1632.1,148.6,39.6,20.6,33.31,8.58,30.2,14.1,21.23,2.87,99260.88,3121.59,320.33,143.84,751.85,176.49,10763.2,288.3,129.46,640.66,96.1,7175.4,352.36,158.22,704.73,64.07,0,0,0,0,980,140,2731.39,390.2,10.6,50.0,27.27,9.99,99.85,1,0,0,0,0,0,0,0,0.14,31.8,33.31,21.23,0,0,0,0,0,0,49,1632.1,7,148.6,43061,13473,48,32,5381.58,896.93,7175.44,1793.86,3587.72,896.93,5381.58,896.93,0,1,DrDoS_DNS
2047,75.183.205.222-192.168.50.2-50694-389-17,75.183.205.222,50694,192.168.50.2,389,17,2019-01-12 11:12:13.000,15585.1,45,11,2704.4,546.3,61.1,25.2,60.1,15.65,53.7,36.8,49.66,19.63,208564.68,3592.96,278.3,122.16,644.78,156.14,9351.0,250.47,109.94,556.6,83.49,6234.0,306.13,134.38,612.26,55.66,0,0,0,0,900,220,2887.2,705.76,24.8,90.1,54.88,18.03,325.05,1,1,0,0,0,0,0,0,0.24,58.05,60.1,49.66,0,0,0,0,0,0,45,2704.4,11,546.3,39331,52246,44,32,4675.52,779.25,6234.02,1558.51,3117.01,779.25,4675.52,779.25,0,1,DrDoS_LDAP
2048,60.244.106.94-192.168.50.6-45529-80-6,60.244.106.94,45529,192.168.50.6,80,6,2019-01-12 09:09:04.000,2168278.0,361,113,154695.4,16156.3,735.4,104.7,428.52,115.16,149.9,92.4,142.98,56.08,78795.99,218.61,4574.43,699.55,6673.08,3874.88,1300966.8,4116.99,629.6,9148.86,1372.33,867311.2,5031.87,769.5,10063.75,914.89,0,0,0,0,7220,2260,166.49,52.12,71.5,642.8,285.75,128.56,16526.58,1,1,0,1,1,0,0,0,0.31,360.45,428.52,142.98,0,0,0,0,0,0,361,154695.4,113,16156.3,63448,59495,360,32,650483.41,108413.9,867311.21,216827.8,433655.6,108413.9,650483.41,108413.9,0,1,BENIGN
2049,214.152.113.44-192.168.50.5-62461-80-17,214.152.113.44,62461,192.168.50.5,80,17,2019-01-12 15:53:32.000,4783.7,39,2,891.7,43.1,38.6,11.6,22.86,3.35,31.5,18.2,21.54,7.04,195371.81,8568.94,116.68,31.28,210.52,85.4,2870.2,105.01,28.15,233.36,35.0,1913.5,128.35,34.41,256.7,23.34,0,0,0,0,780,40,8150.94,418.0,10.8,34.3,22.2,6.86,47.05,1,1,0,1,1,0,0,0,0.05,22.8,22.86,21.54,0,0,0,0,0,0,39,891.7,2,43.1,31829,33006,38,40,1435.12,239.19,1913.49,478.37,956.74,239.19,1435.12,239.19,0,1,UDP
2050,32.217.209.120-192.168.50.6-18104-443-6,32.217.209.120,18104,192.168.50.6,443,6,2019-01-12 09:57:09.000,20423.0,68,23,3302.5,1181.8,60.2,31.6,48.57,12.46,78.6,45.9,51.38,7.56,219560.08,4455.54,224.43,42.39,351.6,182.04,12253.8,201.99,38.15,448.86,67.33,8169.2,246.87,46.63,493.75,44.89,1,0,0,0,1360,460,3329.41,1126.12,24.3,77.1,49.97,14.57,212.29,1,0,1,1,1,0,0,0,0.34,49.28,48.57,51.38,0,0,0,0,0,0,68,3302.5,23,1181.8,50034,43369,67,40,6126.91,1021.15,8169.21,2042.3,4084.6,1021.15,6126.91,1021.15,0,1,WebDDoS
2051,179.230.5.201-192.168.50.5-25896-80-6,179.230.5.201,25896,192.168.50.5,80,6,2019-01-12 11:32:52.000,4585371.0,417,106,27444.4,134558.8,90.0,51.3,65.81,25.5,1324.6,118.3,1269.42,465.6,35330.44,114.06,8767.44,3611.18,19600.98,5156.26,2751222.6,7890.7,3250.06,17534.88,2630.23,1834148.4,9644.18,3972.3,19288.37,1753.49,1,0,0,0,8340,2120,90.94,23.12,32.9,1904.1,667.62,19.74,389.83,0,0,1,1,1,0,0,0,0.25,309.76,65.81,1269.42,0,0,0,0,0,0,417,27444.4,106,134558.8,7059,36274,416,20,1375611.31,229268.55,1834148.42,458537.1,917074.21,229268.55,1375611.31,229268.55,0,1,BENIGN
2052,117.47.24.166-192.168.50.7-13356-53-17,117.47.24.166,13356,192.168.50.7,53,17,2019-01-12 13:48:57.000,3678.7,25,11,1702.5,602.2,73.5,24.9,68.1,6.77,85.8,38.4,54.74,20.01,626330.49,9783.44,102.19,20.64,164.11,81.55,2207.2,91.97,18.58,204.38,30.66,1471.5,112.41,22.7,224.82,20.44,0,0,0,0,500,220,6794.06,2989.38,27.4,102.1,61.42,20.43,417.38,0,1,0,0,1,0,0,0,0.44,64.02,68.1,54.74,0,0,0,0,0,0,25,1702.5,11,602.2,5758,20787,24,32,1103.61,183.93,1471.47,367.87,735.74,183.93,1103.61,183.93,0,1,DrDoS_DNS
2053,218.1.149.60-192.168.50.4-42566-161-17,218.1.149.60,42566,192.168.50.4,161,17,2019-01-12 11:23:23.000,12472.6,20,3,1824.4,98.9,141.4,64.5,91.22,10.32,50.1,26.0,32.96,8.6,154189.82,1843.9,542.29,181.8,1087.69,360.49,7483.6,488.06,163.62,1084.58,162.69,4989.0,596.52,199.98,1193.04,108.46,1,0,0,0,400,60,1603.39,240.51,16.5,136.8,62.09,27.37,748.87,1,0,0,1,0,0,0,0,0.15,83.62,91.22,32.96,0,0,0,0,0,0,20,1824.4,3,98.9,11353,21254,19,20,3741.78,623.63,4989.03,1247.26,2494.52,623.63,3741.78,623.63,0,1,DrDoS_SNMP
2054,35.14.120.19-192.168.50.3-32208-123-17,35.14.120.19,32208,192.168.50.3,123,17,2019-01-12 09:11:52.000,3959.0,43,10,4963.1,555.0,204.4,68.8,115.42,34.06,98.9,33.6,55.5,19.69,1393447.15,13383.72,74.7,25.32,150.66,49.38,2375.4,67.23,22.79,149.4,22.41,1583.6,82.17,27.85,164.34,14.94,0,0,0,0,860,200,10858.49,2525.23,27.8,173.1,85.46,34.63,1198.96,0,0,0,0,0,0,0,0,0.23,104.12,115.42,55.5,0,0,0,0,0,0,43,4963.1,10,555.0,15033,14618,42,32,1187.71,197.95,1583.61,395.9,791.81,197.95,1187.71,197.95,0,1,UDP
2055,155.225.153.10-192.168.50.1-29498-53-17,155.225.153.10,29498,192.168.50.1,53,17,2019-01-12 13:54:14.000,208.4,42,7,3426.0,29.4,84.3,37.1,81.57,24.88,5.4,1.8,4.2,0.95,16499743.42,233977.96,4.25,1.1,7.55,3.15,125.1,3.83,0.99,8.5,1.27,83.4,4.68,1.21,9.35,0.85,1,0,0,0,840,140,200552.53,33425.42,2.1,122.4,42.89,24.47,598.87,0,0,1,0,1,0,0,0,0.17,70.52,81.57,4.2,0,0,0,0,0,0,42,3426.0,7,29.4,57402,41842,41,20,62.53,10.42,83.37,20.84,41.68,10.42,62.53,10.42,0,1,DrDoS_DNS
2056,155.234.138.4-192.168.50.4-63511-111-6,155.234.138.4,63511,192.168.50.4,111,6,2019-01-12 12:56:25.000,3512.9,16,7,1556.9,238.6,132.1,83.7,97.31,38.67,60.0,22.7,34.08,8.85,510970.87,6545.44,152.73,62.52,340.29,90.21,2107.7,137.46,56.27,305.46,45.82,1405.2,168.0,68.77,336.01,30.55,1,0,0,0,320,140,4553.35,1992.09,17.0,146.0,65.7,29.19,852.16,0,0,1,1,0,0,0,0,0.44,78.07,97.31,34.08,0,0,0,0,0,0,16,1556.9,7,238.6,7049,29858,15,32,1053.87,175.64,1405.16,351.29,702.58,175.64,1053.87,175.64,0,1,Portmap
2057,45.122.28.31-192.168.50.8-21592-53-17,45.122.28.31,21592,192.168.50.8,53,17,2019-01-12 11:37:31.000,17013.5,34,13,2813.1,221.1,90.8,51.3,82.74,10.9,21.5,14.3,17.01,1.9,178329.87,2762.34,361.99,189.12,929.35,172.87,10208.1,325.79,170.21,723.98,108.6,6805.4,398.19,208.03,796.38,72.4,1,0,0,0,680,260,1998.29,764.05,8.5,124.1,49.88,24.82,616.12,0,1,0,0,0,0,0,0,0.38,64.56,82.74,17.01,0,0,0,0,0,0,34,2813.1,13,221.1,30677,22801,33,40,5104.06,850.68,6805.41,1701.35,3402.71,850.68,5104.06,850.68,0,1,DrDoS_DNS
2058,106.66.180.194-192.168.50.6-53398-443-6,106.66.180.194,53398,192.168.50.6,443,6,2019-01-12 13:18:58.000,4142319.7,449,201,93651.6,142556.2,308.0,181.9,208.58,17.63,733.4,227.6,709.23,244.31,57023.06,156.92,6372.8,2615.76,14220.08,3757.04,2485391.8,5735.52,2354.18,12745.6,1911.84,1656927.9,7010.08,2877.34,14020.16,1274.56,1,0,0,0,8980,4020,108.39,48.52,104.3,1063.9,458.91,62.57,3915.44,0,0,0,1,1,0,0,0,0.45,363.4,208.58,709.23,0,0,0,0,0,0,449,93651.6,201,142556.2,16534,28981,448,40,1242695.9,207115.98,1656927.87,414231.97,828463.93,207115.98,1242695.9,207115.98,0,1,BENIGN
2059,143.1.100.133-192.168.50.1-42753-53-17,143.1.100.133,42753,192.168.50.1,53,17,2019-01-12 11:56:31.000,2014452.4,559,260,100982.1,193597.9,290.8,137.5,180.65,35.19,759.4,508.9,744.61,202.28,146233.22,406.56,2459.65,1357.78,6532.99,1101.87,1208671.4,2213.68,1222.0,4919.3,737.89,805781.0,2705.62,1493.56,5411.23,491.93,0,0,0,0,11180,5200,277.49,129.07,90.3,1116.9,462.63,54.19,2937.02,0,1,0,1,1,0,0,0,0.47,359.68,180.65,744.61,0,0,0,0,0,0,559,100982.1,260,193597.9,13891,9783,558,40,604335.72,100722.62,805780.96,201445.24,402890.48,100722.62,604335.72,100722.62,0,1,BENIGN
2060,165.65.182.127-192.168.50.1-18455-69-17,165.65.182.127,18455,192.168.50.1,69,17,2019-01-12 15:11:53.000,18397.1,29,5,2049.1,289.4,99.7,54.8,70.66,11.44,79.7,5.9,57.88,21.67,127105.75,1848.02,541.09,157.64,1014.01,383.45,11038.2,486.98,141.88,1082.18,162.33,7358.8,595.2,173.4,1190.4,108.22,1,0,0,0,580,100,1576.25,271.77,28.9,106.0,64.27,21.2,449.33,1,0,1,0,1,0,0,0,0.17,68.78,70.66,57.88,0,0,0,0,0,0,29,2049.1,5,289.4,10460,38205,28,40,5519.12,919.85,7358.83,1839.71,3679.41,919.85,5519.12,919.85,0,1,TFTP
2061,85.59.39.130-192.168.50.1-45179-443-6,85.59.39.130,45179,192.168.50.1,443,6,2019-01-12 15:37:57.000,27370.2,24,1,2646.4,1.2,181.7,39.0,110.27,13.27,1.9,0.1,1.19,0.31,96729.35,913.37,1094.81,632.52,2992.37,462.29,16422.1,985.33,569.27,2189.62,328.44,10948.1,1204.29,695.77,2408.58,218.96,1,0,0,0,480,20,876.83,36.53,0.6,165.4,55.73,33.08,1094.32,0,1,0,1,1,0,0,0,0.04,105.9,110.27,1.19,0,0,0,0,0,0,24,2646.4,1,1.2,30675,24864,23,32,8211.07,1368.51,10948.09,2737.02,5474.04,1368.51,8211.07,1368.51,0,1,Syn
2062,93.124.203.176-192.168.50.1-9572-53-17,93.124.203.176,9572,192.168.50.1,53,17,2019-01-12 13:48:27.000,18170.7,42,20,3571.6,98.2,97.4,60.0,85.04,12.14,5.9,1.8,4.91,0.74,201950.87,3411.89,293.08,48.2,437.68,244.88,10902.4,263.77,43.38,586.16,87.92,7268.3,322.39,53.02,644.78,58.62,0,0,0,0,840,400,2311.28,1100.61,2.5,127.6,44.97,25.51,650.83,1,1,0,1,0,0,0,0,0.48,59.19,85.04,4.91,0,0,0,0,0,0,42,3571.6,20,98.2,3823,36432,41,20,5451.22,908.54,7268.3,1817.07,3634.15,908.54,5451.22,908.54,0,1,DrDoS_DNS
2063,220.233.114.89-192.168.50.7-25369-80-6,220.233.114.89,25369,192.168.50.7,80,6,2019-01-12 10:56:20.000,963866.8,386,185,331084.9,15787.7,1272.9,356.4,857.73,147.84,139.0,40.3,85.34,7.64,359875.69,592.4,1688.03,574.31,3410.96,1113.72,578320.1,1519.23,516.88,3376.06,506.41,385546.7,1856.83,631.74,3713.67,337.61,0,0,0,0,7720,3700,400.47,191.94,42.7,1286.6,471.54,257.32,66213.5,1,1,0,1,1,0,0,0,0.48,607.48,857.73,85.34,0,0,0,0,0,0,386,331084.9,185,15787.7,58742,8364,385,40,289160.05,48193.34,385546.73,96386.68,192773.36,48193.34,289160.05,48193.34,0,1,BENIGN
2064,222.194.37.215-192.168.50.3-6927-3074-17,222.194.37.215,6927,192.168.50.3,3074,17,2019-01-12 09:58:38.000,2276.7,23,0,747.6,0.0,54.1,24.8,32.5,10.34,64.4,41.2,49.41,17.96,328226.72,10097.93,98.99,32.92,197.75,66.07,1366.0,89.09,29.63,197.98,29.7,910.7,108.89,36.21,217.78,19.8,1,0,0,0,460,0,10097.93,0.0,16.3,74.1,40.96,9.75,95.08,1,1,0,1,0,0,0,0,0.0,32.5,32.5,49.41,0,0,0,0,0,0,23,747.6,0,0.0,7563,22081,22,20,683.01,113.83,910.68,227.67,455.34,113.83,683.01,113.83,0,1,UDP-lag
2065,165.123.240.174-192.168.50.3-51024-69-17,165.123.240.174,51024,192.168.50.3,69,17,2019-01-12 11:17:14.000,19351.4,11,1,1301.5,32.4,173.8,36.5,118.32,24.47,43.9,16.8,32.42,6.01,68926.82,620.08,1612.62,659.06,3589.8,953.56,11610.8,1451.36,593.15,3225.24,483.79,7740.6,1773.88,724.97,3547.76,322.52,1,0,0,0,220,20,568.4,51.67,16.2,177.5,75.37,35.49,1259.87,0,0,0,1,0,0,0,0,0.09,111.16,118.32,32.42,0,0,0,0,0,0,11,1301.5,1,32.4,63160,11821,10,32,5805.42,967.57,7740.56,1935.14,3870.28,967.57,5805.42,967.57,0,1,TFTP
2066,206.137.137.244-192.168.50.6-55788-53-17,206.137.137.244,55788,192.168.50.6,53,17,2019-01-12 09:50:02.000,10377.6,30,2,2797.7,108.1,161.7,62.4,93.26,10.63,71.9,45.7,54.04,6.33,279980.23,3083.27,324.3,59.59,503.07,264.71,6226.6,291.87,53.63,648.6,97.29,4151.0,356.73,65.55,713.46,64.86,1,0,0,0,600,40,2890.57,192.7,27.0,139.9,73.65,27.98,782.72,0,1,1,1,1,0,0,0,0.07,90.81,93.26,54.04,0,0,0,0,0,0,30,2797.7,2,108.1,48878,35592,29,20,3113.28,518.88,4151.04,1037.76,2075.52,518.88,3113.28,518.88,0,1,DrDoS_DNS
2067,221.157.87.238-192.168.50.4-56193-111-6,221.157.87.238,56193,192.168.50.4,111,6,2019-01-12 15:26:39.000,1869.3,1,1,82.7,16.0,94.9,55.4,82.69,26.07,19.4,10.6,16.03,5.09,52772.22,1069.35,934.65,547.33,2576.64,387.32,1121.6,841.18,492.6,1869.3,280.39,747.7,1028.12,602.06,2056.23,186.93,0,0,0,0,20,20,534.67,534.67,8.0,124.0,49.36,24.81,615.39,1,1,1,1,0,0,0,0,1.0,49.35,82.69,16.03,0,0,0,0,0,0,1,82.7,1,16.0,49409,44521,0,20,560.79,93.47,747.72,186.93,373.86,93.47,560.79,93.47,0,1,Portmap
2068,63.228.23.143-192.168.50.7-28831-80-6,63.228.23.143,28831,192.168.50.7,80,6,2019-01-12 09:11:43.000,9461.5,53,15,1922.6,492.9,53.7,23.6,36.28,6.83,57.0,15.6,32.86,10.27,255269.79,7186.23,139.14,61.77,324.45,77.37,5676.9,125.23,55.59,278.28,41.74,3784.6,153.05,67.95,306.11,27.83,0,0,0,0,1060,300,5601.03,1585.2,16.4,54.4,34.57,10.88,118.44,0,1,0,0,1,0,0,0,0.28,35.52,36.28,32.86,0,0,0,0,0,0,53,1922.6,15,492.9,51885,32811,52,40,2838.46,473.08,3784.62,946.15,1892.31,473.08,2838.46,473.08,0,1,Syn
2069,67.105.13.246-192.168.50.4-10902-53-17,67.105.13.246,10902,192.168.50.4,53,17,2019-01-12 13:53:51.000,2627.2,43,2,1455.2,75.0,51.6,12.3,33.84,13.1,63.1,24.2,37.52,6.67,582229.12,17122.15,58.38,31.74,153.6,26.64,1576.3,52.54,28.57,116.76,17.51,1050.9,64.22,34.91,128.44,11.68,1,0,0,0,860,40,16361.16,760.98,16.9,56.3,35.68,10.15,103.07,0,1,0,1,1,0,0,0,0.05,34.0,33.84,37.52,0,0,0,0,0,0,43,1455.2,2,75.0,22155,56932,42,40,788.15,131.36,1050.87,262.72,525.43,131.36,788.15,131.36,0,1,DrDoS_DNS
2070,144.79.25.61-192.168.50.6-14851-161-17,144.79.25.61,14851,192.168.50.6,161,17,2019-01-12 16:12:53.000,1602.7,19,2,1960.1,111.0,170.0,86.2,103.16,11.24,68.2,45.0,55.48,13.96,1291478.12,13094.99,76.32,9.43,104.61,66.89,961.6,68.69,8.49,152.64,22.9,641.1,83.95,10.37,167.9,15.26,0,0,0,0,380,40,11847.85,1247.14,27.7,154.7,79.32,30.95,957.87,0,1,0,0,1,0,0,0,0.11,98.62,103.16,55.48,0,0,0,0,0,0,19,1960.1,2,111.0,15960,45507,18,20,480.8,80.13,641.07,160.27,320.53,80.13,480.8,80.13,0,1,DrDoS_SNMP
2071,65.27.115.172-192.168.50.5-47498-53-17,65.27.115.172,47498,192.168.50.5,53,17,2019-01-12 13:35:52.000,1997.4,19,8,676.5,10.1,42.3,10.5,35.6,11.69,1.6,0.2,1.26,0.16,343571.93,13510.69,73.98,11.31,107.91,62.67,1198.5,66.58,10.18,147.96,22.19,799.0,81.38,12.44,162.76,14.8,1,0,0,0,380,160,9507.53,4003.17,0.6,53.4,18.43,10.68,114.08,1,1,0,0,0,0,0,0,0.42,25.43,35.6,1.26,0,0,0,0,0,0,19,676.5,8,10.1,5236,6923,18,40,599.23,99.87,798.97,199.74,399.48,99.87,599.23,99.87,0,1,DrDoS_DNS
2072,101.112.69.38-192.168.50.8-52145-80-6,101.112.69.38,52145,192.168.50.8,80,6,2019-01-12 09:09:10.000,27533.6,72,15,2356.6,25.0,45.3,25.9,32.73,7.2,1.8,0.5,1.67,0.34,86494.92,3159.67,316.48,56.24,485.2,260.24,16520.1,284.83,50.62,632.96,94.94,11013.4,348.13,61.86,696.26,63.3,0,0,0,0,1440,300,2614.9,544.77,0.8,49.1,17.2,9.82,96.42,1,1,0,1,1,0,0,0,0.21,27.37,32.73,1.67,0,0,0,0,0,0,72,2356.6,15,25.0,22120,65488,71,32,8260.07,1376.68,11013.43,2753.36,5506.71,1376.68,8260.07,1376.68,0,1,Syn
2073,5.241.52.205-192.168.50.8-14208-161-17,5.241.52.205,14208,192.168.50.8,161,17,2019-01-12 13:33:02.000,13580.0,36,17,3656.6,629.4,147.5,64.3,101.57,24.53,38.7,15.8,37.03,2.52,315587.78,3902.51,256.23,72.01,472.26,184.22,8148.0,230.61,64.81,512.46,76.87,5432.0,281.85,79.21,563.71,51.25,1,0,0,0,720,340,2650.76,1251.75,18.5,152.4,69.3,30.47,928.51,0,0,0,1,1,0,0,0,0.47,80.87,101.57,37.03,0,0,0,0,0,0,36,3656.6,17,629.4,31168,6152,35,32,4074.0,679.0,5432.0,1358.0,2716.0,679.0,4074.0,679.0,0,1,DrDoS_SNMP
2074,208.12.103.35-192.168.50.9-31040-3074-17,208.12.103.35,31040,192.168.50.9,3074,17,2019-01-12 16:44:28.000,11504.3,3,0,291.8,0.0,168.8,41.6,97.26,17.41,41.3,17.6,26.58,6.99,25362.23,260.75,3834.77,424.09,5107.04,3410.68,6902.6,3451.29,381.68,7669.54,1150.43,4601.7,4218.25,466.5,8436.49,766.95,1,0,0,0,60,0,260.75,0.0,48.6,145.9,61.92,29.18,851.27,0,0,1,1,0,0,0,0,0.0,97.27,97.26,26.58,0,0,0,0,0,0,3,291.8,0,0.0,3775,23101,2,40,3451.29,575.21,4601.72,1150.43,2300.86,575.21,3451.29,575.21,0,1,UDP-lag
2075,66.131.215.225-192.168.50.9-42918-389-17,66.131.215.225,42918,192.168.50.9,389,17,2019-01-12 16:39:09.000,17780.1,33,8,3529.3,88.2,127.9,78.3,106.95,21.47,19.7,8.5,11.02,3.6,203446.44,2305.82,433.66,207.76,1056.94,225.9,10668.1,390.29,186.98,867.32,130.1,7112.0,477.03,228.54,954.05,86.73,1,0,0,0,660,160,1855.9,449.92,5.5,160.4,58.99,32.08,1029.43,0,1,1,1,0,0,0,0,0.24,88.23,106.95,11.02,0,0,0,0,0,0,33,3529.3,8,88.2,43171,49540,32,40,5334.03,889.0,7112.04,1778.01,3556.02,889.0,5334.03,889.0,0,1,DrDoS_LDAP
2076,207.24.47.187-192.168.50.5-20020-111-6,207.24.47.187,20020,192.168.50.5,111,6,2019-01-12 13:04:41.000,768.9,6,0,316.4,0.0,77.9,29.9,52.73,6.92,41.3,16.5,30.6,10.79,410969.35,7793.35,128.15,48.91,274.88,79.24,461.3,115.34,44.02,256.3,38.45,307.6,140.97,53.8,281.93,25.63,1,0,0,0,120,0,7793.35,0.0,26.4,79.1,41.66,15.82,250.2,1,0,1,0,1,0,0,0,0.0,52.73,52.73,30.6,0,0,0,0,0,0,6,316.4,0,0.0,29617,55070,5,20,230.67,38.44,307.55,76.89,153.78,38.44,230.67,38.44,0,1,Portmap
2077,50.181.4.242-192.168.50.9-62819-443-6,50.181.4.242,62819,192.168.50.9,443,6,2019-01-12 16:57:54.000,752.9,78,9,8088.0,27.9,135.9,21.6,103.69,8.33,3.6,1.5,3.1,0.52,10765523.82,115403.17,8.65,3.78,19.99,4.87,451.7,7.79,3.4,17.3,2.6,301.2,9.52,4.16,19.03,1.73,0,0,0,0,1560,180,103464.91,11938.26,1.6,155.5,53.4,31.11,967.69,0,1,1,1,0,0,0,0,0.12,93.29,103.69,3.1,0,0,0,0,0,0,78,8088.0,9,27.9,42531,16005,77,20,225.86,37.64,301.15,75.29,150.58,37.64,225.86,37.64,0,1,Syn
2078,18.217.74.15-192.168.50.4-57345-53-17,18.217.74.15,57345,192.168.50.4,53,17,2019-01-12 16:48:30.000,5181.3,31,13,2300.7,600.3,107.0,38.8,74.22,24.41,73.7,13.7,46.18,4.95,559790.98,8490.45,117.76,66.95,318.61,50.81,3108.8,105.98,60.26,235.52,35.33,2072.5,129.54,73.65,259.07,23.55,1,0,0,0,620,260,5981.91,2508.54,23.1,111.3,60.2,22.27,495.74,1,1,1,1,0,0,0,0,0.42,65.93,74.22,46.18,0,0,0,0,0,0,31,2300.7,13,600.3,55966,6413,30,32,1554.39,259.06,2072.52,518.13,1036.26,259.06,1554.39,259.06,0,1,UDP
2079,167.132.102.80-192.168.50.4-1956-53-17,167.132.102.80,1956,192.168.50.4,53,17,2019-01-12 14:47:33.000,2962128.2,201,13,240019.3,4815.6,1306.0,525.6,1194.13,272.42,543.9,193.2,370.43,28.81,82655.04,72.25,13841.72,3351.37,23895.83,10490.35,1777276.9,12457.55,3016.23,27683.44,4152.52,1184851.3,15225.89,3686.51,30451.78,2768.34,1,0,0,0,4020,260,67.86,4.39,185.2,1791.2,782.28,358.24,128334.26,0,1,0,0,1,0,0,0,0.06,1144.09,1194.13,370.43,0,0,0,0,0,0,201,240019.3,13,4815.6,15544,38704,200,20,888638.46,148106.41,1184851.28,296212.82,592425.64,148106.41,888638.46,148106.41,0,1,BENIGN
2080,24.56.168.16-192.168.50.5-35043-80-17,24.56.168.16,35043,192.168.50.5,80,17,2019-01-12 09:50:11.000,33731.6,29,5,2811.7,231.7,116.6,58.0,96.96,35.67,68.5,39.2,46.34,5.7,90221.35,1007.93,992.11,114.48,1335.55,877.63,20239.0,892.9,103.03,1984.22,297.63,13492.6,1091.32,125.93,2182.64,198.42,0,0,0,0,580,100,859.7,148.22,23.2,145.4,71.65,29.09,846.05,0,0,0,0,1,0,0,0,0.17,89.51,96.96,46.34,0,0,0,0,0,0,29,2811.7,5,231.7,26394,5132,28,40,10119.48,1686.58,13492.64,3373.16,6746.32,1686.58,10119.48,1686.58,0,1,UDP-lag
